mote_id,time_window,label,PDR,control_msg_rate,parent_change_rate,rank_change_rate,hop_to_attacker,source_file
9,41,0,1.0,9.0,1.0,0.0278,1,normal_rich.txt|radar_n2.txt
9,42,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,43,0,0.9444,18.0,0.0,0.0556,1,normal_rich.txt
9,44,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,45,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,46,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,47,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,48,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,49,0,1.0,19.0,0.0,0.0526,1,normal_rich.txt
9,50,0,0.9444,18.0,0.0,0.0556,1,normal_rich.txt
9,51,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,52,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,53,0,0.9444,18.0,0.0,0.0556,1,normal_rich.txt
9,54,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,55,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,56,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,57,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,58,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,59,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
9,60,0,1.0,9.0,0.0,0.1111,1,normal_rich.txt
10,0,0,1.0,15.6667,2.3333,0.0641,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,1,0,0.9818,18.3333,0.0,0.0546,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,2,0,1.0,17.6667,0.0,0.0566,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,3,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,4,0,1.0,18.6667,0.0,0.0536,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,5,0,0.9815,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,6,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
10,7,0,1.0,14.0,1.8,0.0458,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,8,0,0.9865,14.8,3.6,0.0433,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,9,0,0.9583,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,10,0,0.9726,14.6,3.6,0.0439,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,11,0,0.9722,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,12,0,0.9861,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,13,0,0.9861,14.4,3.4,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,14,0,0.9722,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,15,0,0.9863,14.6,3.6,0.0439,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,16,0,0.9722,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,17,0,0.9718,14.2,3.6,0.0451,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,18,0,0.9861,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,19,0,0.9437,14.2,3.6,0.0451,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,20,0,0.9444,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,21,0,0.9722,14.4,3.6,0.0444,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,22,0,0.9863,14.6,3.6,0.0439,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,23,0,0.9859,14.2,3.8,0.0452,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,24,0,0.9865,14.8,3.6,0.0433,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,25,0,0.9634,13.6667,3.0,0.0527,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,26,0,1.0,15.1667,3.0,0.0458,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,27,0,0.9865,12.3333,3.0,0.0931,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,28,0,0.9315,14.6,3.6,0.0439,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,29,0,0.9571,14.0,3.6,0.0458,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,30,0,1.0,14.2,3.6,0.0451,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,31,0,0.9688,12.8,3.6,0.0533,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,32,0,1.0,13.5,4.5,0.0417,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,33,0,0.9821,14.0,4.5,0.0402,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,34,0,0.9231,13.0,4.5,0.0433,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,35,0,0.9636,13.75,4.75,0.0409,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,36,0,0.9259,13.5,4.5,0.0417,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,37,0,0.9273,13.75,3.0,0.0409,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
10,38,0,1.0,18.3333,0.0,0.0546,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
10,39,0,0.963,18.0,0.0,0.0556,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
10,40,0,0.9057,17.6667,0.0,0.0566,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
10,41,0,0.9524,7.0,0.0,0.5185,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
10,42,0,0.9444,18.0,0.0,0.0556,1,normal_rich.txt
10,43,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,44,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,45,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,46,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,47,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,48,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,49,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,50,0,1.0,19.0,0.0,0.0526,1,normal_rich.txt
10,51,0,1.0,17.0,0.0,0.0588,1,normal_rich.txt
10,52,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,53,0,1.0,19.0,0.0,0.0526,1,normal_rich.txt
10,54,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,55,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,56,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,57,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,58,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,59,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
10,60,0,1.0,9.0,0.0,0.1111,1,normal_rich.txt
11,0,0,0.9767,14.3333,3.3333,0.0698,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,1,0,1.0,17.6667,0.0,0.0566,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,2,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,3,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,4,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,5,0,1.0,18.3333,0.0,0.0546,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,6,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt
11,7,0,0.975,16.0,0.0,0.0694,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,8,0,0.9778,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,9,0,0.9663,17.8,0.0,0.0562,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,10,0,0.9451,18.2,0.0,0.055,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,11,0,0.9556,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,12,0,0.956,18.2,0.0,0.055,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,13,0,0.9444,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,14,0,0.9888,17.8,0.0,0.0562,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,15,0,0.9213,17.8,0.0,0.0562,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,16,0,0.9231,18.2,0.2,0.055,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,17,0,0.9326,17.8,0.0,0.0562,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,18,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,19,0,0.9889,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,20,0,0.9778,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,21,0,0.9889,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,22,0,0.9767,17.2,0.0,0.0582,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,23,0,0.9783,18.4,0.0,0.0544,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,24,0,0.9886,17.6,0.0,0.0569,1,normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,25,0,0.9901,16.8333,0.0,0.0614,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,26,0,0.9815,18.0,0.0,0.0556,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,27,0,1.0,15.5,0.0,0.1019,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,28,0,0.9775,17.8,0.0,0.0562,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,29,0,0.9889,18.0,0.0,0.0556,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,30,0,0.9444,18.0,0.2,0.0556,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,31,0,0.8734,15.8,0.0,0.068,1,normal_rich.txt|normal_run_2.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,32,0,1.0,17.75,0.0,0.0564,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,33,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,34,0,0.9722,18.0,0.0,0.0556,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,35,0,0.9859,17.75,0.0,0.0564,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,36,0,0.9726,18.25,0.0,0.0548,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,37,0,1.0,16.25,0.0,0.0633,1,normal_rich.txt|radar_n1.txt|radar_n2.txt|radar_n3.txt
11,38,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
11,39,0,1.0,18.3333,0.0,0.0546,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
11,40,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n1.txt|radar_n2.txt
11,41,0,1.0,9.5,0.0,0.2794,1,normal_rich.txt|radar_n2.txt
11,42,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,43,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,44,0,0.9444,18.0,0.0,0.0556,1,normal_rich.txt
11,45,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,46,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,47,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,48,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,49,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,50,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,51,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,52,0,1.0,17.0,0.0,0.0588,1,normal_rich.txt
11,53,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,54,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,55,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,56,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,57,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,58,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,59,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
11,60,0,1.0,9.0,0.0,0.1111,1,normal_rich.txt
12,0,0,1.0,15.0,2.0,0.067,1,normal_run_1.txt|normal_run_2.txt
12,1,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,2,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,3,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,4,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,5,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,6,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt
12,7,0,0.9839,15.5,0.0,0.0703,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,8,0,1.0,17.75,0.0,0.0565,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,9,0,0.9722,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,10,0,0.9178,18.25,0.0,0.0548,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,11,0,0.9306,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,12,0,0.9444,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,13,0,0.9583,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,14,0,0.9861,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,15,0,0.8592,17.75,0.0,0.0564,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,16,0,0.9306,18.0,0.25,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,17,0,0.9178,18.25,0.0,0.0548,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,18,0,0.9583,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,19,0,0.9583,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,20,0,0.9861,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,21,0,0.9861,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,22,0,1.0,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,23,0,0.9583,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,24,0,0.9583,18.0,0.0,0.0556,1,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,25,0,0.9524,16.8,0.0,0.0611,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,26,0,0.9886,17.6,0.0,0.0569,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,27,0,0.9737,15.2,0.0,0.1105,1,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,28,0,0.9726,18.25,0.0,0.0548,1,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,29,0,0.9859,17.75,0.0,0.0564,1,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,30,0,0.9452,18.25,0.0,0.0548,1,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,31,0,0.8226,15.5,0.25,0.0703,1,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
12,32,0,0.9273,18.3333,0.0,0.0546,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,33,0,0.963,18.0,0.0,0.0556,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,34,0,0.9815,18.0,0.0,0.0556,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,35,0,0.9464,18.6667,0.0,0.0536,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,36,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,37,0,1.0,15.6667,0.0,0.0673,1,normal_rich.txt|radar_n2.txt|radar_n3.txt
12,38,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n2.txt
12,39,0,1.0,17.5,0.0,0.0572,1,normal_rich.txt|radar_n2.txt
12,40,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt|radar_n2.txt
12,41,0,1.0,10.0,0.0,0.2778,1,normal_rich.txt|radar_n2.txt
12,42,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,43,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,44,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,45,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,46,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,47,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,48,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,49,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,50,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,51,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,52,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,53,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,54,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,55,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,56,0,1.0,17.0,0.0,0.0588,1,normal_rich.txt
12,57,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,58,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,59,0,1.0,18.0,0.0,0.0556,1,normal_rich.txt
12,60,0,1.0,9.0,0.0,0.1111,1,normal_rich.txt
13,0,0,1.0,16.0,1.0,0.0625,0,normal_run_1.txt|normal_run_2.txt
13,1,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt
13,2,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt
13,3,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt
13,4,0,0.9737,19.0,0.0,0.0526,0,normal_run_1.txt|normal_run_2.txt
13,5,0,1.0,17.0,0.0,0.0588,0,normal_run_1.txt|normal_run_2.txt
13,6,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt
13,7,0,0.9524,15.75,0.0,0.0722,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,8,0,0.9444,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,9,0,0.9861,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,10,0,0.9583,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,11,0,0.9167,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,12,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,13,0,0.9726,18.25,0.0,0.0548,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,14,0,0.9859,17.75,0.0,0.0564,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,15,0,0.9315,18.25,0.0,0.0548,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,16,0,0.9437,17.75,0.75,0.0566,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,17,0,0.9242,16.5,1.5,0.0625,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,18,0,1.0,17.0,0.5,0.0589,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,19,0,0.973,18.5,0.0,0.0541,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,20,0,0.9863,18.25,0.0,0.0548,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,21,0,0.9167,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,22,0,0.9155,17.75,0.25,0.0564,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,23,0,0.9718,17.75,0.5,0.0566,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,24,0,0.9429,17.5,0.5,0.0573,0,normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,25,0,1.0,14.4,2.4,0.0444,0,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,26,0,0.9589,14.6,3.6,0.0439,0,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,27,0,0.9286,11.2,3.4,0.1007,0,normal_rich.txt|normal_run_1.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,28,0,0.9444,13.5,4.75,0.0417,0,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,29,0,0.8113,13.25,4.5,0.0425,0,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,30,0,0.8148,13.5,4.75,0.0417,0,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,31,0,0.7778,11.25,4.5,0.0556,0,normal_rich.txt|normal_run_2.txt|radar_n2.txt|radar_n3.txt
13,32,0,0.9444,12.0,6.0,0.037,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,33,0,0.8889,12.0,6.0,0.037,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,34,0,0.7429,11.6667,6.3333,0.0381,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,35,0,0.9444,12.0,6.0,0.037,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,36,0,0.9429,11.6667,6.0,0.0381,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,37,0,0.9375,10.6667,6.0,0.0432,0,normal_rich.txt|radar_n2.txt|radar_n3.txt
13,38,0,0.9412,8.5,9.0,0.0294,0,normal_rich.txt|radar_n2.txt
13,39,0,0.8889,9.0,9.0,0.0278,0,normal_rich.txt|radar_n2.txt
13,40,0,0.9474,9.5,9.0,0.0263,0,normal_rich.txt|radar_n2.txt
13,41,0,1.0,1.0,9.0,0.25,0,normal_rich.txt|radar_n2.txt
13,42,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,43,0,1.0,0.0,17.0,0.0,0,normal_rich.txt
13,44,0,1.0,0.0,19.0,0.0,0,normal_rich.txt
13,45,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,46,0,1.0,0.0,17.0,0.0,0,normal_rich.txt
13,47,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,48,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,49,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,50,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,51,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,52,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,53,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,54,0,1.0,0.0,19.0,0.0,0,normal_rich.txt
13,55,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,56,0,1.0,0.0,17.0,0.0,0,normal_rich.txt
13,57,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,58,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,59,0,1.0,0.0,18.0,0.0,0,normal_rich.txt
13,60,0,1.0,0.0,9.0,0.0,0,normal_rich.txt
14,0,0,0.9655,14.5,3.5,0.069,0,normal_run_1.txt|normal_run_2.txt
14,1,0,1.0,17.5,0.0,0.0572,0,normal_run_1.txt|normal_run_2.txt
14,2,0,1.0,18.0,0.0,0.0556,0,normal_run_1.txt|normal_run_2.txt
14,3,0,1.0,17.5,0.0,0.0572,0,normal_run_1.txt|normal_run_2.txt
14,4,0,1.0,18.5,0.0,0.0541,0,normal_run_1.txt|normal_run_2.txt
